"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer"
"350","Janet Molinari","Corporate","CA-2017-126858","2017-11-19 00:00:00","Seattle","Washington","West","United States","98115","2017-11-23 00:00:00","Standard Class","4265","1540","2","0","2","0.05","32","Tenex Chairmats For Use With Carpeted Floors","Furniture","Furnishings","Tenex"
"93","Bill Tyler","Corporate","CA-2017-126935","2017-05-19 00:00:00","San Francisco","California","West","United States","94109","2017-05-24 00:00:00","Standard Class","4266","695","1","0.2","3","0.35","10","GBC Personal VeloBind Strips","Office Supplies","Binders","GBC"
"214","Dean Katz","Corporate","CA-2017-127138","2017-03-12 00:00:00","San Francisco","California","West","United States","94109","2017-03-15 00:00:00","Second Class","4267","1438","4","0","15","0.49","31","Security-Tint Envelopes","Office Supplies","Envelopes","Other"
"214","Dean Katz","Corporate","CA-2017-127138","2017-03-12 00:00:00","San Francisco","California","West","United States","94109","2017-03-15 00:00:00","Second Class","4268","615","5","0","40","0.26","155","Euro-Pro Shark Turbo Vacuum","Office Supplies","Appliances","Euro Pro"
"214","Dean Katz","Corporate","CA-2017-127138","2017-03-12 00:00:00","San Francisco","California","West","United States","94109","2017-03-15 00:00:00","Second Class","4269","1560","5","0","7","0.01","677","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","Office Supplies","Storage","Tennsco"
"214","Dean Katz","Corporate","CA-2017-127138","2017-03-12 00:00:00","San Francisco","California","West","United States","94109","2017-03-15 00:00:00","Second Class","4270","825","3","0.2","77","0.1","770","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","Chairs","Hon"
"74","Bart Watters","Corporate","CA-2017-127194","2017-12-10 00:00:00","New York City","New York","East","United States","10024","2017-12-16 00:00:00","Standard Class","4271","94","9","0","30","0.47","63","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","Office Supplies","Paper","Adams"
"717","Stewart Carmichael","Corporate","CA-2017-127208","2017-06-12 00:00:00","Decatur","Alabama","South","United States","35601","2017-06-15 00:00:00","First Class","4272","248","3","0","8","0.48","17","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","Binders","Avery"
"717","Stewart Carmichael","Corporate","CA-2017-127208","2017-06-12 00:00:00","Decatur","Alabama","South","United States","35601","2017-06-15 00:00:00","First Class","4273","9","1","0","56","0.27","208","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","Office Supplies","Appliances","Other"
"771","Troy Blackwell","Consumer","CA-2017-127236","2017-03-29 00:00:00","Springfield","Ohio","East","United States","45503","2017-04-02 00:00:00","Standard Class","4274","452","4","0.4","-37","-0.23","158","Clearsounds A400","Technology","Phones","Clearsounds"
"771","Troy Blackwell","Consumer","CA-2017-127236","2017-03-29 00:00:00","Springfield","Ohio","East","United States","45503","2017-04-02 00:00:00","Standard Class","4275","379","5","0.5","-168","-0.56","300","Bush Andora Bookcase, Maple/Graphite Gray Finish","Furniture","Bookcases","Bush"
"211","David Smith","Corporate","CA-2017-127243","2017-11-28 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-12-04 00:00:00","Standard Class","4276","697","2","0.7","-5","-0.73","7","GBC Plasticlear Binding Covers","Office Supplies","Binders","GBC"
"211","David Smith","Corporate","CA-2017-127243","2017-11-28 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-12-04 00:00:00","Standard Class","4277","1578","8","0.2","3","0.21","13","Translucent Push Pins by OIC","Office Supplies","Fasteners","OIC"
"211","David Smith","Corporate","CA-2017-127243","2017-11-28 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-12-04 00:00:00","Standard Class","4278","1552","2","0.2","-8","-0.24","33","Tennsco Commercial Shelving","Office Supplies","Storage","Tennsco"
"211","David Smith","Corporate","CA-2017-127243","2017-11-28 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-12-04 00:00:00","Standard Class","4279","1665","3","0.4","-74","-0.22","340","Wireless Extenders zBoost YX545 SOHO Signal Booster","Technology","Phones","Other"
"211","David Smith","Corporate","CA-2017-127243","2017-11-28 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-12-04 00:00:00","Standard Class","4280","1457","7","0.3","-25","-0.07","348","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","Other"
"679","Sarah Foster","Consumer","CA-2017-127250","2017-11-03 00:00:00","Marysville","Washington","West","United States","98270","2017-11-07 00:00:00","Standard Class","4281","1148","3","0","2","0.27","9","Newell 332","Office Supplies","Art","Newell"
"203","Dave Brooks","Consumer","CA-2017-127369","2017-06-06 00:00:00","Lowell","Massachusetts","East","United States","1852","2017-06-07 00:00:00","First Class","4282","982","5","0","207","0.29","714","Letter Size Cart","Office Supplies","Storage","Other"
"155","Christine Phan","Corporate","CA-2017-127642","2017-05-21 00:00:00","Warwick","Rhode Island","East","United States","2886","2017-05-23 00:00:00","First Class","4283","538","2","0","55","0.49","112","Easy-staple paper","Office Supplies","Paper","Easy-staple paper"
"232","Dionis Lloyd","Corporate","CA-2017-127649","2017-10-07 00:00:00","Spokane","Washington","West","United States","99207","2017-10-09 00:00:00","First Class","4284","1224","3","0.2","63","0.08","838","Okidata C331dn Printer","Technology","Machines","Okidata"
"643","Robert Dilbeck","Home Office","CA-2017-127670","2017-03-20 00:00:00","Saint Peters","Missouri","Central","United States","63376","2017-03-24 00:00:00","Standard Class","4285","429","4","0","146","0.21","697","Chromcraft Round Conference Tables","Furniture","Tables","Chromcraft"
"545","Mike Vittorini","Consumer","CA-2017-127698","2017-12-01 00:00:00","Raleigh","North Carolina","South","United States","27604","2017-12-01 00:00:00","Same Day","4286","940","9","0.2","86","0.1","864","Jabra Supreme Plus Driver Edition Headset","Technology","Phones","Jabra"
"684","Scott Williamson","Consumer","CA-2017-127761","2017-11-10 00:00:00","New York City","New York","East","United States","10009","2017-11-14 00:00:00","Standard Class","4287","1317","1","0.2","1","0.38","4","Presstex Flexible Ring Binders","Office Supplies","Binders","Other"
"684","Scott Williamson","Consumer","CA-2017-127761","2017-11-10 00:00:00","New York City","New York","East","United States","10009","2017-11-14 00:00:00","Standard Class","4288","340","7","0","220","0.25","882","BlackBerry Q10","Technology","Phones","Other"
"267","Erica Smith","Consumer","CA-2017-127775","2017-06-11 00:00:00","New York City","New York","East","United States","10035","2017-06-13 00:00:00","Second Class","4289","1329","3","0","72","0.3","240","Razer Kraken PRO Over Ear PC and Music Headset","Technology","Accessories","Razer"
"193","Daniel Byrd","Home Office","CA-2017-127985","2017-04-01 00:00:00","Columbus","Georgia","South","United States","31907","2017-04-05 00:00:00","Second Class","4290","1352","4","0","3","0.44","7","Regeneration Desk Collection","Furniture","Furnishings","Other"
"156","Christine Sundaresam","Consumer","CA-2017-128111","2017-03-17 00:00:00","Malden","Massachusetts","East","United States","2148","2017-03-23 00:00:00","Standard Class","4291","1162","2","0","10","0.26","40","Newell 345","Office Supplies","Art","Newell"
"246","Ed Braxton","Corporate","CA-2017-128223","2017-06-14 00:00:00","Anaheim","California","West","United States","92804","2017-06-14 00:00:00","Same Day","4292","383","7","0.2","81","0.06","1293","Bush Cubix Conference Tables, Fully Assembled","Furniture","Tables","Bush"
"138","Cathy Prescott","Corporate","CA-2017-128258","2017-03-30 00:00:00","Norwich","Connecticut","East","United States","6360","2017-04-01 00:00:00","First Class","4293","1669","1","0","6","0.49","11","Xerox 188","Office Supplies","Paper","Xerox"
"89","Bill Eplett","Home Office","CA-2017-128307","2017-07-25 00:00:00","Houston","Texas","Central","United States","77041","2017-07-29 00:00:00","Standard Class","4294","1324","1","0.2","7","0.34","21","Quality Park Security Envelopes","Office Supplies","Envelopes","Other"
"61","Arthur Prichep","Consumer","CA-2017-128412","2017-12-10 00:00:00","Seattle","Washington","West","United States","98105","2017-12-17 00:00:00","Standard Class","4295","794","3","0","12","0.35","35","Harmony HEPA Quiet Air Purifiers","Office Supplies","Appliances","Harmony"
"61","Arthur Prichep","Consumer","CA-2017-128412","2017-12-10 00:00:00","Seattle","Washington","West","United States","98105","2017-12-17 00:00:00","Standard Class","4296","966","5","0","9","0.19","45","Kingston Digital DataTraveler 16GB USB 2.0","Technology","Accessories","Kingston"
"61","Arthur Prichep","Consumer","CA-2017-128412","2017-12-10 00:00:00","Seattle","Washington","West","United States","98105","2017-12-17 00:00:00","Standard Class","4297","811","3","0","23","0.35","65","Holmes HEPA Air Purifier","Office Supplies","Appliances","Holmes"
"61","Arthur Prichep","Consumer","CA-2017-128412","2017-12-10 00:00:00","Seattle","Washington","West","United States","98105","2017-12-17 00:00:00","Standard Class","4298","1787","4","0","56","0.45","124","Xerox 1988","Office Supplies","Paper","Xerox"
"61","Arthur Prichep","Consumer","CA-2017-128412","2017-12-10 00:00:00","Seattle","Washington","West","United States","98105","2017-12-17 00:00:00","Standard Class","4299","685","3","0.2","52","0.34","154","GBC DocuBind P50 Personal Binding Machine","Office Supplies","Binders","GBC"
"689","Sean Wendt","Home Office","CA-2017-128517","2017-04-09 00:00:00","Detroit","Michigan","Central","United States","48227","2017-04-14 00:00:00","Second Class","4300","1521","2","0","2","0.46","5","Storex Flexible Poly Binders with Double Pockets","Office Supplies","Binders","Storex"
"689","Sean Wendt","Home Office","CA-2017-128517","2017-04-09 00:00:00","Detroit","Michigan","Central","United States","48227","2017-04-14 00:00:00","Second Class","4301","1177","2","0","135","0.26","518","Nortel Meridian M5316 Digital phone","Technology","Phones","Nortel"
"566","Neola Schneider","Consumer","CA-2017-128531","2017-11-24 00:00:00","Dallas","Texas","Central","United States","75217","2017-11-26 00:00:00","Second Class","4302","457","3","0.2","1","0.2","4","Colored Push Pins","Office Supplies","Fasteners","Other"
"566","Neola Schneider","Consumer","CA-2017-128531","2017-11-24 00:00:00","Dallas","Texas","Central","United States","75217","2017-11-26 00:00:00","Second Class","4303","520","3","0.2","2","0.11","14","Dixon My First Ticonderoga Pencil, #2","Office Supplies","Art","Dixon"
"566","Neola Schneider","Consumer","CA-2017-128531","2017-11-24 00:00:00","Dallas","Texas","Central","United States","75217","2017-11-26 00:00:00","Second Class","4304","1513","5","0.2","4","0.09","42","Sterilite Officeware Hinged File Box","Office Supplies","Storage","Sterilite"
"566","Neola Schneider","Consumer","CA-2017-128531","2017-11-24 00:00:00","Dallas","Texas","Central","United States","75217","2017-11-26 00:00:00","Second Class","4305","1719","3","0.2","23","0.31","74","Xerox 1925","Office Supplies","Paper","Xerox"
"566","Neola Schneider","Consumer","CA-2017-128531","2017-11-24 00:00:00","Dallas","Texas","Central","United States","75217","2017-11-26 00:00:00","Second Class","4306","1005","2","0.2","-2","-0.03","95","Logitech G105 Gaming Keyboard","Technology","Accessories","Logitech"
"566","Neola Schneider","Consumer","CA-2017-128531","2017-11-24 00:00:00","Dallas","Texas","Central","United States","75217","2017-11-26 00:00:00","Second Class","4307","1007","3","0.2","-7","-0.03","298","Logitech G19 Programmable Gaming Keyboard","Technology","Accessories","Logitech"
"233","Don Jones","Corporate","CA-2017-128594","2017-08-26 00:00:00","San Diego","California","West","United States","92037","2017-08-29 00:00:00","First Class","4308","770","4","0.2","100","0.06","1603","Global Troy Executive Leather Low-Back Tilter","Furniture","Chairs","Global"
"537","Michelle Tran","Home Office","CA-2017-128671","2017-08-11 00:00:00","Tulsa","Oklahoma","Central","United States","74133","2017-08-16 00:00:00","Standard Class","4309","1805","5","0","16","0.48","32","Xerox 202","Office Supplies","Paper","Xerox"
"537","Michelle Tran","Home Office","CA-2017-128671","2017-08-11 00:00:00","Tulsa","Oklahoma","Central","United States","74133","2017-08-16 00:00:00","Standard Class","4310","247","7","0","19","0.46","42","Avery Hanging File Binders","Office Supplies","Binders","Avery"
"537","Michelle Tran","Home Office","CA-2017-128671","2017-08-11 00:00:00","Tulsa","Oklahoma","Central","United States","74133","2017-08-16 00:00:00","Standard Class","4311","1311","2","0","36","0.46","78","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","Office Supplies","Binders","Other"
"235","Don Weiss","Consumer","CA-2017-128706","2017-02-27 00:00:00","Houston","Texas","Central","United States","77070","2017-03-02 00:00:00","Standard Class","4312","497","2","0.6","-7","-0.43","16","DAX Two-Tone Silver Metal Document Frame","Furniture","Furnishings","DAX"
"519","Meg O'Connel","Home Office","CA-2017-128727","2017-08-29 00:00:00","New York City","New York","East","United States","10024","2017-09-04 00:00:00","Standard Class","4313","1401","4","0","6","0.25","22","Samsung Replacement EH64AVFWE Premium Headset","Technology","Phones","Samsung"
"679","Sarah Foster","Consumer","CA-2017-128811","2017-09-12 00:00:00","Seattle","Washington","West","United States","98103","2017-09-16 00:00:00","Standard Class","4314","1218","3","0","5","0.46","10","OIC Bulk Pack Metal Binder Clips","Office Supplies","Fasteners","Other"
"679","Sarah Foster","Consumer","CA-2017-128811","2017-09-12 00:00:00","Seattle","Washington","West","United States","98103","2017-09-16 00:00:00","Standard Class","4315","195","3","0","5","0.47","11","Avery 487","Office Supplies","Labels","Avery"
"679","Sarah Foster","Consumer","CA-2017-128811","2017-09-12 00:00:00","Seattle","Washington","West","United States","98103","2017-09-16 00:00:00","Standard Class","4316","692","4","0.2","8","0.38","21","GBC Instant Report Kit","Office Supplies","Binders","GBC"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","East","United States","10009","2017-05-11 00:00:00","Standard Class","4317","122","3","0","22","0.5","44","Alphabetical Labels for Top Tab Filing","Office Supplies","Labels","Other"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","East","United States","10009","2017-05-11 00:00:00","Standard Class","4318","1505","8","0","28","0.44","64","Staple-based wall hangings","Furniture","Furnishings","Staple-based wall hangings"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","East","United States","10009","2017-05-11 00:00:00","Standard Class","4319","715","7","0.2","31","0.36","85","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","Office Supplies","Binders","GBC"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","East","United States","10009","2017-05-11 00:00:00","Standard Class","4320","1410","5","0","22","0.11","200","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","East","United States","10009","2017-05-11 00:00:00","Standard Class","4321","841","4","0.1","59","0.13","443","Hon Mobius Operator's Chair","Furniture","Chairs","Hon"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","East","United States","10009","2017-05-11 00:00:00","Standard Class","4322","275","5","0","1160","0.29","4000","Bady BDG101FRU Card Printer","Technology","Machines","Other"
"170","Clay Ludtke","Consumer","CA-2017-128867","2017-11-03 00:00:00","Urbandale","Iowa","Central","United States","50322","2017-11-10 00:00:00","Standard Class","4323","238","6","0","13","0.49","27","Avery Durable Plastic 1"" Binders","Office Supplies","Binders","Avery"
"170","Clay Ludtke","Consumer","CA-2017-128867","2017-11-03 00:00:00","Urbandale","Iowa","Central","United States","50322","2017-11-10 00:00:00","Standard Class","4324","889","2","0","23","0.3","76","Hunt PowerHouse Electric Pencil Sharpener, Blue","Office Supplies","Art","Hunt"
"503","Matt Abelman","Home Office","CA-2017-128916","2017-08-18 00:00:00","Houston","Texas","Central","United States","77070","2017-08-20 00:00:00","Second Class","4325","1220","4","0.6","-2","-0.4","5","OIC Stacking Trays","Furniture","Furnishings","OIC"
"503","Matt Abelman","Home Office","CA-2017-128916","2017-08-18 00:00:00","Houston","Texas","Central","United States","77070","2017-08-20 00:00:00","Second Class","4326","1505","3","0.6","-4","-0.4","10","Staple-based wall hangings","Furniture","Furnishings","Staple-based wall hangings"
"301","George Bell","Corporate","CA-2017-128923","2017-12-09 00:00:00","Fort Worth","Texas","Central","United States","76106","2017-12-13 00:00:00","Standard Class","4327","888","1","0.2","1","0.09","9","Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black","Office Supplies","Art","Hunt"
"301","George Bell","Corporate","CA-2017-128923","2017-12-09 00:00:00","Fort Worth","Texas","Central","United States","76106","2017-12-13 00:00:00","Standard Class","4328","1567","2","0.2","3","0.35","9","Things To Do Today Pad","Office Supplies","Paper","Things To Do"
"761","Tom Stivers","Corporate","CA-2017-128972","2017-11-13 00:00:00","Oklahoma City","Oklahoma","Central","United States","73120","2017-11-17 00:00:00","Standard Class","4329","1057","4","0","13","0.43","30","Master Giant Foot Doorstop, Safety Yellow","Furniture","Furnishings","Other"
"604","Pete Kriz","Consumer","CA-2017-129126","2017-12-14 00:00:00","New York City","New York","East","United States","10011","2017-12-19 00:00:00","Standard Class","4330","181","2","0","3","0.49","6","Avery 474","Office Supplies","Labels","Avery"
"604","Pete Kriz","Consumer","CA-2017-129126","2017-12-14 00:00:00","New York City","New York","East","United States","10011","2017-12-19 00:00:00","Standard Class","4331","1523","2","0","7","0.46","15","Strathmore Photo Frame Cards","Office Supplies","Paper","Strathmore"
"604","Pete Kriz","Consumer","CA-2017-129126","2017-12-14 00:00:00","New York City","New York","East","United States","10011","2017-12-19 00:00:00","Standard Class","4332","113","1","0","5","0.27","17","Advantus Rolling Storage Box","Office Supplies","Storage","Advantus"
"604","Pete Kriz","Consumer","CA-2017-129126","2017-12-14 00:00:00","New York City","New York","East","United States","10011","2017-12-19 00:00:00","Standard Class","4333","1219","6","0","11","0.49","21","OIC Colored Binder Clips, Assorted Sizes","Office Supplies","Fasteners","Other"
"604","Pete Kriz","Consumer","CA-2017-129126","2017-12-14 00:00:00","New York City","New York","East","United States","10011","2017-12-19 00:00:00","Standard Class","4334","62","2","0.2","8","0.34","23","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","Office Supplies","Binders","Acco"
"604","Pete Kriz","Consumer","CA-2017-129126","2017-12-14 00:00:00","New York City","New York","East","United States","10011","2017-12-19 00:00:00","Standard Class","4335","728","4","0","198","0.5","397","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","Furniture","Furnishings","GE"
"789","Xylona Preis","Consumer","CA-2017-129196","2017-11-01 00:00:00","Chicago","Illinois","Central","United States","60610","2017-11-07 00:00:00","Standard Class","4336","1058","3","0.2","18","0.26","68","Maxell 4.7GB DVD-R","Technology","Accessories","Maxell"
"669","Sample Company A","Home Office","CA-2017-129238","2017-01-31 00:00:00","Los Angeles","California","West","United States","90045","2017-02-04 00:00:00","Standard Class","4337","538","5","0","28","0.49","57","Easy-staple paper","Office Supplies","Paper","Easy-staple paper"
"669","Sample Company A","Home Office","CA-2017-129238","2017-01-31 00:00:00","Los Angeles","California","West","United States","90045","2017-02-04 00:00:00","Standard Class","4338","155","1","0.2","8","0.08","110","AT&T 1080 Phone","Technology","Phones","AT&T"
"726","Susan MacKendrick","Consumer","CA-2017-129280","2017-05-03 00:00:00","Newark","Ohio","East","United States","43055","2017-05-05 00:00:00","First Class","4339","205","2","0.2","2","0.35","6","Avery 496","Office Supplies","Labels","Avery"
"726","Susan MacKendrick","Consumer","CA-2017-129280","2017-05-03 00:00:00","Newark","Ohio","East","United States","43055","2017-05-05 00:00:00","First Class","4340","466","2","0.2","10","0.2","52","Computer Room Manger, 14""","Furniture","Furnishings","Other"
"726","Susan MacKendrick","Consumer","CA-2017-129280","2017-05-03 00:00:00","Newark","Ohio","East","United States","43055","2017-05-05 00:00:00","First Class","4341","913","5","0.2","35","0.26","133","Imation 16GB Mini TravelDrive USB 2.0 Flash Drive","Technology","Accessories","Imation"
"726","Susan MacKendrick","Consumer","CA-2017-129280","2017-05-03 00:00:00","Newark","Ohio","East","United States","43055","2017-05-05 00:00:00","First Class","4342","1554","5","0.2","-44","-0.23","196","Tennsco Industrial Shelving","Office Supplies","Storage","Tennsco"
"726","Susan MacKendrick","Consumer","CA-2017-129280","2017-05-03 00:00:00","Newark","Ohio","East","United States","43055","2017-05-05 00:00:00","First Class","4343","430","3","0.7","-165","-0.73","225","Cisco 8961 IP Phone Charcoal","Technology","Machines","Cisco"
"726","Susan MacKendrick","Consumer","CA-2017-129280","2017-05-03 00:00:00","Newark","Ohio","East","United States","43055","2017-05-05 00:00:00","First Class","4344","1026","3","0.2","-76","-0.18","432","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Technology","Accessories","Logitech"
"139","Chad Cunningham","Home Office","CA-2017-129308","2017-07-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2017-07-13 00:00:00","Standard Class","4345","56","5","0.7","-5","-0.83","6","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red","Office Supplies","Binders","Acco"
"139","Chad Cunningham","Home Office","CA-2017-129308","2017-07-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2017-07-13 00:00:00","Standard Class","4346","710","5","0.7","-8","-0.83","9","GBC Standard Plastic Binding Systems' Combs","Office Supplies","Binders","GBC"
"139","Chad Cunningham","Home Office","CA-2017-129308","2017-07-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2017-07-13 00:00:00","Standard Class","4347","1265","2","0.2","3","0.33","10","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White","Office Supplies","Labels","Other"
"139","Chad Cunningham","Home Office","CA-2017-129308","2017-07-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2017-07-13 00:00:00","Standard Class","4348","1243","1","0.4","-13","-0.22","60","Panasonic KX T7731-B Digital phone","Technology","Phones","Panasonic"
"336","Ionia McGrath","Consumer","CA-2017-129630","2017-09-04 00:00:00","San Francisco","California","West","United States","94122","2017-09-04 00:00:00","Same Day","4349","31","3","0","9","0.36","24","6"" Cubicle Wall Clock, Black","Furniture","Furnishings","Other"
"336","Ionia McGrath","Consumer","CA-2017-129630","2017-09-04 00:00:00","San Francisco","California","West","United States","94122","2017-09-04 00:00:00","Same Day","4350","403","5","0.2","945","0.34","2800","Canon PC1060 Personal Laser Copier","Technology","Copiers","Canon"
"309","Greg Guthrie","Corporate","CA-2017-129686","2017-11-27 00:00:00","Chicago","Illinois","Central","United States","60623","2017-11-29 00:00:00","Second Class","4351","1080","6","0.2","20","0.31","62","Memorex Micro Travel Drive 8 GB","Technology","Accessories","Memorex"
"309","Greg Guthrie","Corporate","CA-2017-129686","2017-11-27 00:00:00","Chicago","Illinois","Central","United States","60623","2017-11-29 00:00:00","Second Class","4352","1376","2","0.2","-24","-0.25","98","SAFCO Commercial Wire Shelving, 72h","Office Supplies","Storage","SAFCO"
"731","Tamara Chand","Corporate","CA-2017-129693","2017-11-26 00:00:00","Seattle","Washington","West","United States","98105","2017-12-02 00:00:00","Standard Class","4353","1119","2","0.2","3","0.35","7","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","Office Supplies","Binders","Newell"
"4","Adam Bellavance","Home Office","CA-2017-129714","2017-09-01 00:00:00","New York City","New York","East","United States","10009","2017-09-03 00:00:00","First Class","4354","50","1","0.2","1","0.35","3","Acco Hanging Data Binders","Office Supplies","Binders","Acco"
"4","Adam Bellavance","Home Office","CA-2017-129714","2017-09-01 00:00:00","New York City","New York","East","United States","10009","2017-09-03 00:00:00","First Class","4355","1371","1","0","2","0.34","7","Sabrent 4-Port USB 2.0 Hub","Technology","Accessories","Other"
"4","Adam Bellavance","Home Office","CA-2017-129714","2017-09-01 00:00:00","New York City","New York","East","United States","10009","2017-09-03 00:00:00","First Class","4356","1671","2","0","12","0.47","25","Xerox 1881","Office Supplies","Paper","Xerox"
"4","Adam Bellavance","Home Office","CA-2017-129714","2017-09-01 00:00:00","New York City","New York","East","United States","10009","2017-09-03 00:00:00","First Class","4358","684","4","0.2","1415","0.33","4355","GBC DocuBind P400 Electric Binding System","Office Supplies","Binders","GBC"
"353","Jason Gross","Corporate","CA-2017-129728","2017-05-30 00:00:00","Los Angeles","California","West","United States","90032","2017-06-06 00:00:00","Standard Class","4359","19","8","0","12","0.07","168","36X48 HARDFLOOR CHAIRMAT","Furniture","Furnishings","Other"
"758","Tom Ashbrook","Home Office","CA-2017-129847","2017-09-02 00:00:00","Chicago","Illinois","Central","United States","60653","2017-09-04 00:00:00","First Class","4360","503","2","0.6","-76","-0.9","84","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","Furniture","Furnishings","Deflect-o"
"222","Denise Monton","Corporate","CA-2017-129861","2017-06-17 00:00:00","Rochester","New York","East","United States","14609","2017-06-23 00:00:00","Standard Class","4361","819","3","0.4","-214","-0.57","377","Hon 2111 Invitation Series Corner Table","Furniture","Tables","Hon"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","West","United States","90004","2017-12-31 00:00:00","Standard Class","4362","862","2","0","2","0.26","8","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk","Office Supplies","Appliances","Hoover"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","West","United States","90004","2017-12-31 00:00:00","Standard Class","4363","670","2","0","5","0.28","18","Fiskars Home & Office Scissors","Office Supplies","Supplies","Fiskars"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","West","United States","90004","2017-12-31 00:00:00","Standard Class","4364","1102","3","0","15","0.28","54","Model L Table or Wall-Mount Pencil Sharpener","Office Supplies","Art","Other"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","West","United States","90004","2017-12-31 00:00:00","Standard Class","4365","738","3","0.2","-5","-0.04","146","Global Armless Task Chair, Royal Blue","Furniture","Chairs","Global"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","West","United States","90004","2017-12-31 00:00:00","Standard Class","4366","1099","2","0.2","30","0.1","302","Mitel 5320 IP Phone VoIP phone","Technology","Phones","Mitel"
"541","Mike Caudle","Corporate","CA-2017-129868","2017-12-26 00:00:00","Los Angeles","California","West","United States","90004","2017-12-31 00:00:00","Standard Class","4367","370","3","0.2","34","0.04","903","Bretford Rectangular Conference Table Tops","Furniture","Tables","Bretford"
"297","Gary Zandusky","Consumer","CA-2017-129903","2017-12-01 00:00:00","Rochester","Minnesota","Central","United States","55901","2017-12-04 00:00:00","Second Class","4368","1597","4","0","12","0.49","24","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","Office Supplies","Paper","Universal"
"325","Heather Kirkland","Corporate","CA-2017-130001","2017-04-23 00:00:00","Charlotte","North Carolina","South","United States","28205","2017-04-28 00:00:00","Standard Class","4369","1479","5","0.2","11","0.31","36","Southworth 25% Cotton Linen-Finish Paper & Envelopes","Office Supplies","Paper","Southworth"
"316","Guy Thornton","Consumer","CA-2017-130029","2017-07-03 00:00:00","Los Angeles","California","West","United States","90049","2017-07-06 00:00:00","First Class","4370","371","2","0","0","0.02","4","Brites Rubber Bands, 1 1/2 oz. Box","Office Supplies","Fasteners","Other"
"316","Guy Thornton","Consumer","CA-2017-130029","2017-07-03 00:00:00","Los Angeles","California","West","United States","90049","2017-07-06 00:00:00","First Class","4371","1802","2","0","6","0.48","13","Xerox 200","Office Supplies","Paper","Xerox"
"494","Mark Cousins","Corporate","CA-2017-130050","2017-07-16 00:00:00","Houston","Texas","Central","United States","77036","2017-07-18 00:00:00","Second Class","4372","1505","3","0.6","-4","-0.4","10","Staple-based wall hangings","Furniture","Furnishings","Staple-based wall hangings"
